SubjectID,ImageID,Gender,Glasses,Reflections,Lighting,SensorID,Eye_state
s0012,3189,0,1,0,0,1,0
s0012,3190,0,1,0,0,1,0
s0012,3191,0,1,0,0,1,0
s0012,3192,0,1,0,0,1,0
s0012,3193,0,1,0,0,1,0
s0012,3194,0,1,0,0,1,0
s0012,3195,0,1,0,0,1,0
s0012,3196,0,1,0,0,1,0
s0012,3197,0,1,0,0,1,0
s0012,3198,0,1,0,0,1,0
s0012,3199,0,1,0,0,1,0
s0012,3200,0,1,0,0,1,0
s0012,3201,0,1,0,0,1,0
s0012,3202,0,1,0,0,1,0
s0012,3203,0,1,0,0,1,0
s0012,3204,0,1,0,0,1,0
s0012,3205,0,1,0,0,1,0
s0012,3206,0,1,0,0,1,0
s0012,3207,0,1,0,0,1,0
s0012,3208,0,1,0,0,1,0
s0012,3209,0,1,0,0,1,0
s0012,3210,0,1,0,0,1,0
s0012,3211,0,1,0,0,1,0
s0012,3212,0,1,0,0,1,0
s0012,3213,0,1,0,0,1,0
s0012,3214,0,1,0,0,1,0
s0012,3215,0,1,0,0,1,0
s0012,3216,0,1,0,0,1,0
s0012,3217,0,1,0,0,1,0
s0012,3218,0,1,0,0,1,0
s0012,3219,0,1,0,0,1,0
s0012,3220,0,1,0,0,1,0
s0012,3221,0,1,0,0,1,0
s0012,3222,0,1,0,0,1,0
s0012,3223,0,1,0,0,1,0
s0012,3224,0,1,0,0,1,0
s0012,3225,0,1,0,0,1,0
s0012,3226,0,1,0,0,1,0
s0012,3227,0,1,0,0,1,0
s0012,3228,0,1,2,0,1,0
s0012,3229,0,1,2,1,1,0
s0012,3230,0,1,0,0,1,0
s0012,3231,0,1,0,0,1,0
s0012,3232,0,1,0,0,1,0
s0012,3233,0,1,0,0,1,0
s0012,3234,0,1,0,0,1,0
s0012,3235,0,1,0,0,1,0
s0012,3236,0,1,0,0,1,0
s0012,3237,0,1,0,0,1,0
s0012,3238,0,1,0,0,1,0
s0012,3239,0,1,0,0,1,0
s0012,3240,0,1,2,0,1,0
s0012,3241,0,1,0,0,1,0
s0012,3242,0,1,0,0,1,0
s0012,3243,0,1,0,0,1,0
s0012,3244,0,1,0,0,1,0
s0012,3245,0,1,2,0,1,0
s0012,3246,0,1,2,1,1,0
s0012,3247,0,1,0,0,1,0
s0012,3248,0,1,0,0,1,0
s0012,3249,0,1,0,0,1,0
s0012,3250,0,1,0,0,1,0
s0012,3251,0,1,0,0,1,0
s0012,3252,0,1,0,0,1,0
s0012,3253,0,1,0,0,1,0
s0012,3254,0,1,0,0,1,0
s0012,3255,0,1,0,0,1,0
s0012,3256,0,1,0,0,1,0
s0012,3257,0,1,0,0,1,0
s0012,3258,0,1,0,0,1,0
s0012,3259,0,1,0,0,1,0
s0012,3260,0,1,0,0,1,0
s0012,3261,0,1,0,0,1,0
s0012,3262,0,1,0,0,1,0
s0012,3263,0,1,0,0,1,0
s0012,3264,0,1,1,0,1,0
s0012,3265,0,1,0,0,1,0
s0012,3266,0,1,2,0,1,0
s0012,3267,0,1,2,0,1,0
s0012,3268,0,1,2,0,1,0
s0012,3269,0,1,2,1,1,0
s0012,3270,0,1,2,1,1,0
s0012,3271,0,1,0,0,1,0
s0012,3272,0,1,2,0,1,0
s0012,3273,0,1,2,0,1,0
s0012,3274,0,1,2,0,1,0
s0012,3275,0,1,2,0,1,0
s0012,3276,0,1,2,0,1,0
s0012,3277,0,1,2,0,1,0
s0012,3278,0,1,2,0,1,0
s0012,3279,0,1,2,0,1,0
s0012,3280,0,1,2,0,1,0
s0012,3281,0,1,2,0,1,0
s0012,3282,0,1,0,0,1,0
s0012,3283,0,1,2,0,1,0
s0012,3284,0,1,2,0,1,0
s0012,3285,0,1,2,0,1,0
s0012,3286,0,1,2,0,1,0
s0012,3287,0,1,2,0,1,0
s0012,3288,0,1,2,0,1,0
s0012,3289,0,1,2,0,1,0
s0012,3290,0,1,2,0,1,0
s0012,3291,0,1,2,0,1,0
s0012,3292,0,1,2,0,1,0
s0012,3293,0,1,0,0,1,0
s0012,3294,0,1,2,0,1,0
s0012,3295,0,1,2,0,1,0
s0012,3296,0,1,2,0,1,0
s0012,3297,0,1,2,0,1,0
s0012,3298,0,1,2,0,1,0
s0012,3299,0,1,2,0,1,0
s0012,3300,0,1,2,0,1,0
s0012,3301,0,1,2,0,1,0
s0012,3302,0,1,2,0,1,0
s0012,3303,0,1,0,0,1,0
s0012,3304,0,1,2,0,1,0
s0012,3305,0,1,2,0,1,0
s0012,3306,0,1,2,1,1,0
s0012,3307,0,1,2,0,1,0
s0012,3308,0,1,2,0,1,0
s0012,3309,0,1,2,0,1,0
s0012,3310,0,1,2,0,1,0
s0012,3311,0,1,2,1,1,0
s0012,3312,0,1,0,0,1,0
s0012,3313,0,1,2,0,1,0
s0012,3314,0,1,0,0,1,0
s0012,3315,0,1,0,0,1,0
s0012,3316,0,1,2,0,1,0
s0012,3317,0,1,0,0,1,0
s0012,3318,0,1,2,0,1,0
s0012,3319,0,1,0,0,1,0
s0012,3320,0,1,2,0,1,0
s0012,3321,0,1,0,0,1,0
s0012,3322,0,1,2,0,1,0
s0012,3323,0,1,0,0,1,0
s0012,3324,0,1,0,0,1,0
s0012,3325,0,1,1,0,1,0
s0012,3326,0,1,0,0,1,0
s0012,3327,0,1,0,0,1,0
s0012,3328,0,1,0,0,1,0
s0012,3329,0,1,0,0,1,0
s0012,3330,0,1,0,0,1,0
s0012,3331,0,1,0,0,1,0
s0012,3332,0,1,0,0,1,0
s0012,3333,0,1,0,0,1,0
s0012,3334,0,1,0,0,1,0
s0012,3335,0,1,2,0,1,0
s0012,3336,0,1,0,0,1,0
s0012,3337,0,1,0,0,1,0
s0012,3338,0,1,0,0,1,0
s0012,3339,0,1,0,0,1,0
s0012,3340,0,1,0,0,1,0
s0012,3341,0,1,0,0,1,0
s0012,3342,0,1,0,0,1,0
s0012,3343,0,1,0,0,1,0
s0012,3344,0,1,0,0,1,0
s0012,3345,0,1,0,0,1,0
s0012,3346,0,1,0,0,1,0
s0012,3347,0,1,0,0,1,0
s0012,3348,0,1,0,0,1,0
s0012,3349,0,1,0,0,1,0
s0012,3350,0,1,0,0,1,0
s0012,3351,0,1,0,0,1,0
s0012,3352,0,1,0,0,1,0
s0012,3353,0,1,0,0,1,0
s0012,3354,0,1,0,0,1,0
s0012,3355,0,1,0,0,1,0
s0012,3356,0,1,0,0,1,0
s0012,3357,0,1,0,0,1,0
s0012,3358,0,1,0,0,1,0
s0012,3359,0,1,0,0,1,0
s0012,3360,0,1,0,0,1,0
s0012,3361,0,1,0,0,1,0
s0012,3362,0,1,0,0,1,0
s0012,3363,0,1,0,0,1,0
s0012,3364,0,1,0,0,1,0
s0012,3365,0,1,0,0,1,0
s0012,3366,0,1,0,0,1,0
s0012,3367,0,1,0,0,1,0
s0012,3368,0,1,0,0,1,0
s0012,3369,0,1,0,0,1,0
s0012,3370,0,1,0,0,1,0
s0012,3371,0,1,0,0,1,0
s0012,3372,0,1,0,0,1,0
s0012,3373,0,1,0,0,1,0
s0012,3374,0,1,0,0,1,0
s0012,3375,0,1,0,0,1,0
s0012,3376,0,1,0,0,1,0
s0012,3377,0,1,0,0,1,0
s0012,3378,0,1,0,0,1,0
s0012,3379,0,1,0,0,1,0
s0012,3380,0,1,0,0,1,0
s0012,3381,0,1,0,0,1,0
s0012,3382,0,1,0,0,1,0
s0012,3383,0,1,0,0,1,0
s0012,3384,0,1,0,0,1,0
s0012,3385,0,1,0,0,1,0
s0012,3386,0,1,0,0,1,0
s0012,3387,0,1,0,0,1,0
s0012,3388,0,1,0,0,1,0
s0012,3389,0,1,0,0,1,0
s0012,3390,0,1,0,0,1,0
s0012,3391,0,1,0,0,1,0
s0012,3392,0,1,0,0,1,0
s0012,3393,0,1,0,0,1,0
s0012,3394,0,1,0,0,1,0
s0012,3395,0,1,0,0,1,0
s0012,3396,0,1,0,0,1,0
s0012,3397,0,1,0,0,1,0
s0012,3398,0,1,0,0,1,0
s0012,3399,0,1,0,0,1,0
s0012,3400,0,1,0,0,1,0
s0012,3401,0,1,0,0,1,0
s0012,3402,0,1,0,0,1,0
s0012,3403,0,1,0,0,1,0
s0012,3404,0,1,0,0,1,0
s0012,3405,0,1,0,0,1,0
s0012,3406,0,1,0,0,1,0
s0012,3407,0,1,0,0,1,0
s0012,3408,0,1,0,0,1,0
s0012,3409,0,1,0,1,1,0
s0012,3410,0,1,0,0,1,0
s0012,3411,0,1,0,1,1,0
s0012,3412,0,1,0,0,1,0
s0012,3413,0,1,0,1,1,0
s0012,3414,0,1,0,0,1,0
s0012,3415,0,1,0,0,1,0
s0012,3416,0,1,0,1,1,0
s0012,3417,0,1,0,0,1,0
s0012,3418,0,1,0,1,1,0
s0012,3419,0,1,0,0,1,0
s0012,3420,0,1,0,1,1,0
s0012,3421,0,1,0,0,1,0
s0012,3422,0,1,0,1,1,0
s0012,3423,0,1,0,0,1,0
s0012,3424,0,1,0,1,1,0
s0012,3425,0,1,0,0,1,0
s0012,3426,0,1,0,0,1,0
s0012,3427,0,1,0,1,1,0
s0012,3428,0,1,0,0,1,0
s0012,3429,0,1,0,1,1,0
s0012,3430,0,1,0,0,1,0
s0012,3431,0,1,0,1,1,0
s0012,3432,0,1,0,0,1,0
s0012,3433,0,1,0,1,1,0
s0012,3434,0,1,0,0,1,0
s0012,3435,0,1,0,0,1,0
s0012,3436,0,1,1,0,1,0
s0012,3437,0,1,0,1,1,0
s0012,3438,0,1,0,0,1,0
s0012,3439,0,1,0,1,1,0
s0012,3440,0,1,0,0,1,0
s0012,3441,0,1,0,1,1,0
s0012,3442,0,1,0,0,1,0
s0012,3443,0,1,0,1,1,0
s0012,3444,0,1,0,0,1,0
s0012,3445,0,1,0,1,1,0
s0012,3446,0,1,0,0,1,0
s0012,3447,0,1,0,0,1,0
s0012,3448,0,1,0,1,1,0
s0012,3449,0,1,0,0,1,0
s0012,3450,0,1,0,1,1,0
s0012,3451,0,1,0,0,1,0
s0012,3452,0,1,0,1,1,0
s0012,3453,0,1,0,0,1,0
s0012,3454,0,1,0,1,1,0
s0012,3455,0,1,0,0,1,0
s0012,3456,0,1,2,0,1,0
s0012,3457,0,1,0,1,1,0
s0012,3458,0,1,0,0,1,0
s0012,3459,0,1,1,1,1,0
s0012,3460,0,1,0,0,1,0
s0012,3461,0,1,2,1,1,0
s0012,3462,0,1,0,0,1,0
s0012,3463,0,1,2,1,1,0
s0012,3464,0,1,0,0,1,0
s0012,3465,0,1,2,1,1,0
s0012,3466,0,1,0,0,1,0
s0012,3467,0,1,2,0,1,0
s0012,3468,0,1,2,1,1,0
s0012,3469,0,1,0,0,1,0
s0012,3470,0,1,0,0,1,0
s0012,3471,0,1,2,1,1,0
s0012,3472,0,1,0,0,1,0
s0012,3473,0,1,0,0,1,0
s0012,3474,0,1,2,1,1,0
s0012,3475,0,1,0,0,1,0
s0012,3476,0,1,2,1,1,0
s0012,3477,0,1,0,0,1,0
s0012,3478,0,1,2,1,1,0
s0012,3479,0,1,0,0,1,0
s0012,3480,0,1,2,1,1,0
s0012,3481,0,1,0,0,1,0
s0012,3482,0,1,0,0,1,0
s0012,3483,0,1,2,1,1,0
s0012,3484,0,1,0,0,1,0
s0012,3485,0,1,2,1,1,0
s0012,3486,0,1,0,0,1,0
s0012,3487,0,1,2,1,1,0
s0012,3488,0,1,0,0,1,0
s0012,3489,0,1,2,1,1,0
s0012,3490,0,1,0,0,1,0
s0012,3491,0,1,2,1,1,0
s0012,3492,0,1,0,0,1,0
s0012,3493,0,1,0,0,1,0
s0012,3494,0,1,2,1,1,0
s0012,3495,0,1,0,0,1,0
s0012,3496,0,1,2,1,1,0
s0012,3497,0,1,0,0,1,0
s0012,3498,0,1,2,1,1,0
s0012,3499,0,1,0,0,1,0
s0012,3500,0,1,2,1,1,0
s0012,3501,0,1,0,0,1,0
s0012,3502,0,1,0,0,1,0
s0012,3503,0,1,2,1,1,0
s0012,3504,0,1,0,0,1,0
s0012,3505,0,1,2,1,1,0
s0012,3506,0,1,0,0,1,0
s0012,3507,0,1,2,1,1,0
s0012,3508,0,1,0,0,1,0
s0012,3509,0,1,2,1,1,0
s0012,3510,0,1,0,0,1,0
s0012,3511,0,1,2,1,1,0
s0012,3512,0,1,0,0,1,0
s0012,3513,0,1,0,0,1,0
s0012,3514,0,1,2,1,1,0
s0012,3515,0,1,0,0,1,0
s0012,3516,0,1,2,0,1,0
s0012,3517,0,1,2,0,1,0
s0012,3518,0,1,2,0,1,0
s0012,3519,0,1,2,0,1,0
s0012,3520,0,1,2,0,1,0
s0012,3521,0,1,2,0,1,0
s0012,3522,0,1,0,0,1,0
s0012,3523,0,1,2,0,1,0
s0012,3524,0,1,2,1,1,0
s0012,3525,0,1,2,0,1,0
s0012,3526,0,1,2,1,1,0
s0012,3527,0,1,2,0,1,0
s0012,3528,0,1,2,1,1,0
s0012,3529,0,1,2,0,1,0
s0012,3530,0,1,2,1,1,0
s0012,3531,0,1,2,0,1,0
s0012,3532,0,1,2,1,1,0
s0012,3533,0,1,0,0,1,0
s0012,3534,0,1,2,0,1,0
s0012,3535,0,1,2,0,1,0
s0012,3536,0,1,2,1,1,0
s0012,3537,0,1,2,0,1,0
s0012,3538,0,1,2,1,1,0
s0012,3539,0,1,2,0,1,0
s0012,3540,0,1,2,1,1,0
s0012,3541,0,1,2,0,1,0
s0012,3542,0,1,2,1,1,0
s0012,3543,0,1,0,0,1,0
s0012,3544,0,1,2,0,1,0
s0012,3545,0,1,2,1,1,0
s0012,3546,0,1,2,0,1,0
s0012,3547,0,1,2,1,1,0
s0012,3548,0,1,2,0,1,0
s0012,3549,0,1,2,1,1,0
s0012,3550,0,1,0,0,1,0
s0012,3551,0,1,2,1,1,0
s0012,3552,0,1,0,0,1,0
s0012,3553,0,1,2,1,1,0
s0012,3554,0,1,0,0,1,0
s0012,3555,0,1,0,0,1,0
s0012,3556,0,1,2,1,1,0
s0012,3557,0,1,0,0,1,0
s0012,3558,0,1,2,1,1,0
s0012,3559,0,1,0,0,1,0
s0012,3560,0,1,2,1,1,0
s0012,3561,0,1,0,0,1,0
s0012,3562,0,1,2,1,1,0
s0012,3563,0,1,0,0,1,0
s0012,3564,0,1,2,1,1,0
s0012,3565,0,1,0,0,1,0
s0012,3566,0,1,0,0,1,0
s0012,3567,0,1,2,1,1,0
s0012,3568,0,1,2,1,1,0
s0012,3569,0,1,0,0,1,0
s0012,3570,0,1,2,1,1,0
s0012,3571,0,1,0,0,1,0
s0012,3572,0,1,2,1,1,0
s0012,3573,0,1,0,0,1,0
s0012,3574,0,1,1,1,1,0
s0012,3575,0,1,0,0,1,0
s0012,3576,0,1,0,0,1,0
s0012,3577,0,1,0,1,1,0
s0012,3578,0,1,0,0,1,0
s0012,3579,0,1,0,1,1,0
s0012,3580,0,1,0,0,1,0
s0012,3581,0,1,0,1,1,0
s0012,3582,0,1,0,0,1,0
s0012,3583,0,1,0,1,1,0
s0012,3584,0,1,0,0,1,0
s0012,3585,0,1,0,0,1,0
s0012,3586,0,1,0,1,1,0
s0012,3587,0,1,0,0,1,0
s0012,3588,0,1,0,1,1,0
s0012,3589,0,1,0,0,1,0
s0012,3590,0,1,0,1,1,0
s0012,3591,0,1,0,0,1,0
s0012,3592,0,1,0,0,1,0
s0012,3593,0,1,0,1,1,0
s0012,3594,0,1,0,0,1,0
s0012,3595,0,1,0,0,1,0
s0012,3596,0,1,0,0,1,0
s0012,3597,0,1,0,1,1,0
s0012,3598,0,1,0,0,1,0
s0012,3599,0,1,0,1,1,0
s0012,3600,0,1,0,0,1,0
s0012,3601,0,1,0,1,1,0
s0012,3602,0,1,0,0,1,0
s0012,3603,0,1,0,0,1,0
s0012,3604,0,1,2,1,1,0
s0012,3605,0,1,0,0,1,0
s0012,3606,0,1,2,1,1,0
s0012,3607,0,1,0,0,1,0
s0012,3608,0,1,2,1,1,0
s0012,3609,0,1,0,0,1,0
s0012,3610,0,1,2,1,1,0
s0012,3611,0,1,0,0,1,0
s0012,3612,0,1,2,1,1,0
s0012,3613,0,1,0,0,1,0
s0012,3614,0,1,0,0,1,0
s0012,3615,0,1,2,1,1,0
s0012,3616,0,1,0,0,1,0
s0012,3617,0,1,2,1,1,0
s0012,3618,0,1,0,0,1,0
s0012,3619,0,1,2,1,1,0
s0012,3620,0,1,0,0,1,0
s0012,3621,0,1,0,0,1,0
s0012,3622,0,1,1,0,1,0
s0012,3623,0,1,2,1,1,0
s0012,3624,0,1,2,0,1,0
s0012,3625,0,1,2,1,1,0
s0012,3626,0,1,2,0,1,0
s0012,3627,0,1,2,1,1,0
s0012,3628,0,1,2,0,1,0
s0012,3629,0,1,2,1,1,0
s0012,3630,0,1,2,0,1,0
s0012,3631,0,1,2,1,1,0
s0012,3632,0,1,2,0,1,0
s0012,3633,0,1,0,0,1,0
s0012,3634,0,1,2,1,1,0
s0012,3635,0,1,2,0,1,0
s0012,3636,0,1,2,1,1,0
s0012,3637,0,1,2,0,1,0
s0012,3638,0,1,2,1,1,0
s0012,3639,0,1,2,0,1,0
s0012,3640,0,1,2,1,1,0
s0012,3641,0,1,2,0,1,0
s0012,3642,0,1,2,1,1,0
s0012,3643,0,1,2,1,1,0
s0012,3644,0,1,2,0,1,0
s0012,3645,0,1,2,1,1,0
s0012,3646,0,1,2,0,1,0
s0012,3647,0,1,2,1,1,0
s0012,3648,0,1,2,0,1,0
s0012,3649,0,1,2,1,1,0
s0012,3650,0,1,2,0,1,0
s0012,3651,0,1,2,1,1,0
s0012,3652,0,1,2,0,1,0
s0012,3653,0,1,2,0,1,0
s0012,3654,0,1,2,0,1,0
s0012,3655,0,1,2,1,1,0
s0012,3656,0,1,2,0,1,0
s0012,3657,0,1,2,1,1,0
s0012,3658,0,1,2,1,1,0
s0012,3659,0,1,2,0,1,0
s0012,3660,0,1,2,1,1,0
s0012,3661,0,1,2,0,1,0
s0012,3662,0,1,0,0,1,0
s0012,3663,0,1,2,0,1,0
s0012,3664,0,1,2,1,1,0
s0012,3665,0,1,2,0,1,0
s0012,3666,0,1,2,1,1,0
s0012,3667,0,1,2,0,1,0
s0012,3668,0,1,2,1,1,0
s0012,3669,0,1,2,0,1,0
s0012,3670,0,1,2,1,1,0
s0012,3671,0,1,2,1,1,0
s0012,3672,0,1,2,0,1,0
s0012,3673,0,1,0,0,1,0
s0012,3674,0,1,2,1,1,0
s0012,3675,0,1,2,0,1,0
s0012,3676,0,1,2,0,1,0
s0012,3677,0,1,2,1,1,0
s0012,3678,0,1,2,0,1,0
s0012,3679,0,1,2,1,1,0
s0012,3680,0,1,2,1,1,0
s0012,3681,0,1,2,0,1,0
s0012,3682,0,1,2,1,1,0
s0012,3683,0,1,2,0,1,0
s0012,3684,0,1,1,0,1,0
s0012,3685,0,1,2,0,1,0
s0012,3686,0,1,2,1,1,0
s0012,3687,0,1,2,0,1,0
s0012,3688,0,1,2,1,1,0
s0012,3689,0,1,2,0,1,0
s0012,3690,0,1,2,1,1,0
s0012,3691,0,1,2,0,1,0
s0012,3692,0,1,2,1,1,0
s0012,3693,0,1,0,0,1,0
s0012,3694,0,1,2,0,1,0
s0012,3695,0,1,2,1,1,0
s0012,3696,0,1,2,0,1,0
s0012,3697,0,1,2,1,1,0
s0012,3698,0,1,2,1,1,0
s0012,3699,0,1,2,0,1,0
s0012,3700,0,1,2,0,1,0
s0012,3701,0,1,2,1,1,0
s0012,3702,0,1,2,0,1,0
s0012,3703,0,1,2,1,1,0
s0012,3704,0,1,2,0,1,0
s0012,3705,0,1,2,0,1,0
s0012,3706,0,1,2,1,1,0
s0012,3707,0,1,2,1,1,0
s0012,3708,0,1,2,0,1,0
s0012,3709,0,1,2,1,1,0
s0012,3710,0,1,2,0,1,0
s0012,3711,0,1,2,1,1,0
s0012,3712,0,1,2,0,1,0
s0012,3713,0,1,2,1,1,0
s0012,3714,0,1,0,0,1,0
s0012,3715,0,1,2,0,1,0
s0012,3716,0,1,2,1,1,0
s0012,3717,0,1,2,0,1,0
s0012,3718,0,1,2,0,1,0
s0012,3719,0,1,2,0,1,0
s0012,3720,0,1,2,0,1,0
s0012,3721,0,1,2,0,1,0
s0012,3722,0,1,2,0,1,0
s0012,3723,0,1,2,0,1,0
s0012,3724,0,1,2,0,1,0
s0012,3725,0,1,2,0,1,0
s0012,3726,0,1,2,0,1,0
s0012,3727,0,1,2,0,1,0
s0012,3728,0,1,2,0,1,0
s0012,3729,0,1,2,0,1,0
s0012,3730,0,1,2,0,1,0
s0012,3731,0,1,2,1,1,0
s0012,3732,0,1,2,0,1,0
s0012,3733,0,1,2,0,1,0
s0012,3734,0,1,2,0,1,0
s0012,3735,0,1,2,0,1,0
s0012,3736,0,1,0,0,1,0
s0012,3737,0,1,0,0,1,0
s0012,3738,0,1,2,0,1,0
s0012,3739,0,1,0,0,1,0
s0012,3740,0,1,2,0,1,0
s0012,3741,0,1,0,0,1,0
s0012,3742,0,1,2,0,1,0
s0012,3743,0,1,0,0,1,0
s0012,3744,0,1,2,0,1,0
s0012,3745,0,1,0,0,1,0
s0012,3746,0,1,2,1,1,0
s0012,3747,0,1,0,0,1,0
s0012,3748,0,1,1,0,1,0
s0012,3749,0,1,2,1,1,0
s0012,3750,0,1,0,0,1,0
s0012,3751,0,1,2,1,1,0
s0012,3752,0,1,0,0,1,0
s0012,3753,0,1,0,0,1,0
s0012,3754,0,1,2,1,1,0
s0012,3755,0,1,2,0,1,0
s0012,3756,0,1,0,0,1,0
s0012,3757,0,1,0,0,1,0
s0012,3758,0,1,0,0,1,0
s0012,3759,0,1,2,1,1,0
s0012,3760,0,1,2,0,1,0
s0012,3761,0,1,2,1,1,0
s0012,3762,0,1,2,0,1,0
s0012,3763,0,1,2,0,1,0
s0012,3764,0,1,2,1,1,0
s0012,3765,0,1,2,0,1,0
s0012,3766,0,1,2,1,1,0
s0012,3767,0,1,2,0,1,0
s0012,3768,0,1,1,0,1,0
s0012,3769,0,1,1,0,1,0
s0012,3770,0,1,0,0,1,0
s0012,3771,0,1,1,0,1,0
s0012,3772,0,1,1,0,1,0
s0012,3773,0,1,1,0,1,0
s0012,3774,0,1,2,1,1,0
s0012,3775,0,1,2,0,1,0
s0012,3776,0,1,1,0,1,0
s0012,3777,0,1,1,0,1,0
s0012,3778,0,1,1,0,1,0
s0012,3779,0,1,1,0,1,0
s0012,3780,0,1,1,0,1,0
s0012,3781,0,1,2,1,1,0
s0012,3782,0,1,2,0,1,0
s0012,3783,0,1,2,1,1,0
s0012,3784,0,1,2,0,1,0
s0012,3785,0,1,2,1,1,0
s0012,3786,0,1,2,0,1,0
s0012,3787,0,1,2,1,1,0
s0012,3788,0,1,2,0,1,0
s0012,3789,0,1,2,1,1,0
s0012,3790,0,1,2,0,1,0
s0012,3791,0,1,2,0,1,0
s0012,3792,0,1,2,1,1,0
s0012,3793,0,1,2,0,1,0
s0012,3794,0,1,2,0,1,0
s0012,3795,0,1,0,0,1,0
s0012,3796,0,1,2,1,1,0
s0012,3797,0,1,2,0,1,0
s0012,3798,0,1,2,0,1,0
s0012,3799,0,1,1,0,1,0
s0012,3800,0,1,2,1,1,0
s0012,3801,0,1,2,0,1,0
s0012,3802,0,1,1,0,1,0
s0012,3803,0,1,1,0,1,0
s0012,3804,0,1,1,0,1,0
s0012,3805,0,1,2,1,1,0
s0012,3806,0,1,2,0,1,0
s0012,3807,0,1,1,0,1,0
s0012,3808,0,1,2,0,1,0
s0012,3809,0,1,1,0,1,0
s0012,3810,0,1,2,0,1,0
s0012,3811,0,1,2,0,1,0
s0012,3812,0,1,2,0,1,0
s0012,3813,0,1,2,0,1,0
s0012,3814,0,1,2,0,1,0
s0012,3815,0,1,2,0,1,0
s0012,3816,0,1,2,0,1,0
s0012,3817,0,1,2,0,1,0
s0012,3818,0,1,2,0,1,0
s0012,3819,0,1,2,0,1,0
s0012,3820,0,1,2,0,1,0
s0012,3821,0,1,2,0,1,0
s0012,3822,0,1,2,0,1,0
s0012,3823,0,1,2,0,1,0
s0012,3824,0,1,2,0,1,0
s0012,3825,0,1,2,0,1,0
s0012,3826,0,1,1,0,1,0
s0012,3827,0,1,2,0,1,0
s0012,3828,0,1,2,0,1,0
s0012,3829,0,1,2,0,1,0
s0012,3830,0,1,2,0,1,0
s0012,3831,0,1,2,0,1,0
s0012,3832,0,1,2,0,1,0
s0012,3833,0,1,2,0,1,0
s0012,3834,0,1,2,0,1,0
s0012,3835,0,1,2,0,1,0
s0012,3836,0,1,2,0,1,0
s0012,3837,0,1,1,0,1,0
s0012,3838,0,1,2,0,1,0
s0012,3839,0,1,2,0,1,0
s0012,3840,0,1,2,0,1,0
s0012,3841,0,1,2,0,1,0
s0012,3842,0,1,1,0,1,0
s0012,3843,0,1,2,0,1,0
s0012,3844,0,1,1,0,1,0
s0012,3845,0,1,2,0,1,0
s0012,3846,0,1,2,0,1,0
s0012,3847,0,1,2,0,1,0
s0012,3848,0,1,2,0,1,0
s0012,3849,0,1,0,0,1,0
s0012,3850,0,1,2,0,1,0
s0012,3851,0,1,0,0,1,0
s0012,3852,0,1,2,0,1,0
s0012,3853,0,1,0,0,1,0
s0012,3854,0,1,2,0,1,0
s0012,3855,0,1,0,0,1,0
s0012,3856,0,1,2,0,1,0
s0012,3857,0,1,2,0,1,0
s0012,3858,0,1,0,0,1,0
s0012,3859,0,1,2,0,1,0
s0012,3860,0,1,0,0,1,0
s0012,3861,0,1,2,0,1,0
s0012,3862,0,1,0,0,1,0
s0012,3863,0,1,2,0,1,0
s0012,3864,0,1,0,0,1,0
s0012,3865,0,1,2,0,1,0
s0012,3866,0,1,0,0,1,0
s0012,3867,0,1,2,0,1,0
s0012,3868,0,1,2,0,1,0
s0012,3869,0,1,0,0,1,0
s0012,3870,0,1,2,0,1,0
s0012,3871,0,1,2,0,1,0
s0012,3872,0,1,0,0,1,0
s0012,3873,0,1,2,0,1,0
s0012,3874,0,1,0,0,1,0
s0012,3875,0,1,2,0,1,0
s0012,3876,0,1,1,0,1,0
s0012,3877,0,1,0,0,1,0
s0012,3878,0,1,2,0,1,0
s0012,3879,0,1,0,0,1,0
s0012,3880,0,1,2,0,1,0
s0012,3881,0,1,0,0,1,0
s0012,3882,0,1,2,0,1,0
s0012,3883,0,1,0,0,1,0
s0012,3884,0,1,2,0,1,0
s0012,3885,0,1,0,0,1,0
s0012,3886,0,1,2,0,1,0
s0012,3887,0,1,1,0,1,0
s0012,3888,0,1,1,0,1,0
s0012,3889,0,1,2,0,1,0
s0012,3890,0,1,1,0,1,0
s0012,3891,0,1,2,0,1,0
s0012,3892,0,1,1,0,1,0
s0012,3893,0,1,2,0,1,0
s0012,3894,0,1,0,0,1,0
s0012,3895,0,1,2,0,1,0
s0012,3896,0,1,2,0,1,0
s0012,3897,0,1,0,0,1,0
s0012,3898,0,1,2,0,1,0
s0012,3899,0,1,0,0,1,0
s0012,3900,0,1,2,0,1,0
s0012,3901,0,1,0,0,1,0
s0012,3902,0,1,2,0,1,0
s0012,3903,0,1,0,0,1,0
s0012,3904,0,1,2,0,1,0
s0012,3905,0,1,0,0,1,0
s0012,3906,0,1,2,0,1,0
s0012,3907,0,1,0,0,1,0
s0012,3908,0,1,0,0,1,0
s0012,3909,0,1,1,0,1,0
s0012,3910,0,1,0,0,1,0
s0012,3911,0,1,1,0,1,0
s0012,3912,0,1,0,0,1,0
s0012,3913,0,1,1,0,1,0
s0012,3914,0,1,0,0,1,0
s0012,3915,0,1,0,0,1,0
s0012,3916,0,1,2,0,1,0
s0012,3917,0,1,0,0,1,0
s0012,3918,0,1,0,0,1,0
s0012,3919,0,1,0,0,1,0
s0012,3920,0,1,0,0,1,0
s0012,3921,0,1,0,0,1,0
s0012,3922,0,1,0,0,1,0
